Split,Id,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,mszoning_num,HasMiscFeature,HouseStyle_num,st_grvl_pave,ut_allpub_nosewa,land_slope_ord,roof_style_num,foundation_num,heating_num,electrical_num,central_air_num,garage_num,garage_finish_num,paveddrive_num
leaderboard,915,10780,1976.0,1976,911,954,0,954,0,1,3,1,6,0,1976.0,2,576,0,0,0,0,,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,916,1680,1971.0,1971,525,525,567,1092,0,1,3,1,6,0,1971.0,1,264,0,0,0,0,,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,917,11475,1975.0,1975,713,811,741,1552,1,2,3,1,6,1,1975.0,2,434,208,0,0,0,,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,918,11600,1960.0,1960,1383,1383,0,1383,0,1,3,1,7,0,1960.0,1,292,45,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,919,13680,1955.0,1955,0,1733,0,1733,0,2,4,1,8,1,1955.0,2,452,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,0.0,3.0,2.0,1,3.0,1,1.0
leaderboard,920,13695,2003.0,2004,1114,1114,0,1114,1,1,3,1,6,0,2004.0,2,576,78,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,921,11241,1970.0,1970,1004,1004,0,1004,1,1,2,1,5,1,1970.0,2,480,0,0,0,1,,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
leaderboard,922,7415,2004.0,2004,839,864,729,1593,1,2,3,1,8,1,2004.0,2,398,75,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,923,11764,1999.0,2007,1152,1164,1106,2270,0,2,4,1,9,1,1999.0,3,671,57,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,924,4058,1998.0,1998,723,767,0,767,1,1,1,1,4,0,1998.0,1,367,40,0,0,0,,1.0,0,3.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,925,7200,1955.0,2007,0,827,0,827,0,1,2,1,5,1,1967.0,1,392,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,0.0,3.0,3.0,1,2.0,1,1.0
leaderboard,926,8125,2005.0,2006,756,756,797,1553,0,2,3,1,6,0,2005.0,2,615,45,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,927,11250,2001.0,2002,920,920,866,1786,1,2,3,1,6,1,2001.0,2,608,42,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,928,7252,1982.0,1982,858,858,0,858,1,1,2,1,5,0,1983.0,2,576,0,0,0,0,,3.0,0,3.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,929,9650,1977.0,1977,1350,1334,0,1334,0,2,2,1,6,1,1977.0,2,630,16,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,930,7500,1959.0,1994,1246,1246,0,1246,1,1,3,1,6,0,1959.0,1,305,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,931,7937,1984.0,1984,1003,1003,0,1003,1,1,3,1,6,0,1984.0,2,588,0,0,0,0,,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,932,10005,1977.0,1977,1160,1156,866,2022,0,2,4,1,8,1,1977.0,2,505,117,0,0,0,,3.0,0,5.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,3,1.0
leaderboard,933,10574,2005.0,2006,1082,1082,871,1953,0,2,3,1,9,1,2005.0,3,1043,50,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,934,6627,1949.0,1950,0,720,0,720,0,1,2,1,4,0,1955.0,1,287,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,0.0,3.0,0,2.0,1,1.0
leaderboard,935,9350,1965.0,1999,1219,1265,0,1265,0,2,3,1,6,1,1965.0,2,502,92,0,0,0,,3.0,0,4.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,936,10141,1998.0,1998,832,885,833,1718,0,2,3,1,7,1,1998.0,2,427,94,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,937,19296,1962.0,1962,1362,1382,0,1382,1,1,3,1,6,1,1991.0,2,884,0,252,0,0,,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,938,8795,2000.0,2000,952,980,1276,2256,0,2,4,1,8,1,2000.0,2,554,54,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
leaderboard,939,10994,2005.0,2006,1844,1844,0,1844,1,2,2,1,7,1,2005.0,2,620,44,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,940,6120,1929.0,2001,832,854,0,854,0,1,2,1,5,0,1991.0,2,576,112,0,0,0,,2.0,0,1.5,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,1.0
leaderboard,941,8892,1953.0,1996,105,910,0,910,0,1,3,1,5,0,1953.0,2,414,0,150,0,0,,3.0,0,1.0,1,1,0,2.0,2.7,3.0,3.0,1,3.0,1,1.0
leaderboard,942,8172,1955.0,1990,864,864,0,864,1,1,2,1,5,0,1957.0,2,572,0,0,0,0,,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,0.0
leaderboard,943,9158,2007.0,2007,1496,1496,0,1496,0,2,3,1,7,0,2007.0,2,474,130,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,944,12461,1994.0,1995,1624,1624,0,1624,1,2,2,1,5,1,1994.0,3,757,114,192,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,945,15870,1969.0,1969,1096,1096,0,1096,1,1,3,1,6,0,1969.0,1,299,32,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
leaderboard,946,12537,1971.0,2008,1078,1078,0,1078,1,1,3,1,6,1,1971.0,2,500,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
leaderboard,947,5063,2007.0,2008,1314,1314,0,1314,1,2,2,1,6,1,2008.0,2,626,62,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,948,9084,1941.0,1950,616,616,495,1111,0,1,3,1,5,0,1941.0,1,200,0,0,0,0,,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,0,2.0,1,1.0
leaderboard,949,8536,2006.0,2007,1125,1125,0,1125,0,1,2,1,5,0,2007.0,2,430,64,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,950,5890,1930.0,2007,816,816,0,816,0,1,2,1,5,0,2002.0,1,432,0,96,0,0,,2.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,951,10625,2003.0,2004,998,1006,1040,2046,1,2,3,1,8,1,2003.0,3,871,62,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,2,1.0
leaderboard,952,1950,1980.0,1980,716,716,840,1556,1,2,3,1,6,1,1980.0,2,452,0,0,0,0,,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
leaderboard,953,9675,2005.0,2005,1113,1113,858,1971,0,2,3,1,8,1,2005.0,2,689,48,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,954,8400,1957.0,1957,1314,1314,0,1314,1,1,3,1,5,0,1957.0,1,294,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,955,9313,2004.0,2004,864,864,864,1728,0,2,3,1,7,0,2004.0,2,572,56,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,956,7838,1967.0,1967,864,900,0,900,1,1,3,1,6,1,1967.0,1,288,144,0,0,0,,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
leaderboard,957,17600,1960.0,1960,1478,1478,0,1478,1,2,3,1,6,2,1960.0,2,498,40,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,1,1.0
leaderboard,958,6000,1925.0,1980,1103,1103,0,1103,0,1,2,1,5,1,1976.0,2,440,120,0,0,0,,2.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,959,12798,1997.0,1997,616,616,1072,1688,1,2,4,1,8,0,1997.0,2,603,114,185,0,1,,3.0,1,5.0,1,1,1,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,960,9000,1920.0,1988,650,832,650,1482,0,1,3,1,7,0,1930.0,2,324,0,0,0,0,,2.0,0,5.0,1,1,0,3.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,961,7162,1966.0,1966,876,904,0,904,0,1,3,1,6,0,1966.0,1,408,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,962,14375,1958.0,1958,819,1344,0,1344,0,1,3,1,7,1,1958.0,2,525,118,0,0,0,,3.0,0,4.0,1,0,0,2.0,2.0,3.0,2.0,1,2.5,2,1.0
leaderboard,963,8773,1997.0,1997,916,916,684,1600,0,2,3,1,7,1,1997.0,2,460,38,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,964,10335,1999.0,1999,1490,1501,0,1501,1,2,3,1,6,0,1999.0,2,577,29,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,965,4671,1988.0,1989,1228,1228,0,1228,1,2,2,1,5,1,1988.0,2,472,120,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,966,9600,1949.0,2003,845,893,0,893,0,1,2,1,4,0,1985.0,2,576,0,0,0,0,,3.0,0,1.5,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
leaderboard,967,6000,1929.0,1950,862,950,208,1158,0,1,3,1,5,1,1929.0,1,208,0,112,0,0,,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,4.0,2,1.0
leaderboard,968,8280,1950.0,1950,932,932,0,932,0,1,2,1,4,1,1950.0,1,306,0,214,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,1,1.0
leaderboard,969,9600,1950.0,2005,856,1112,556,1668,0,1,3,1,6,0,1950.0,1,271,0,0,0,0,,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,970,5362,1910.0,2003,661,661,589,1250,0,2,3,1,8,1,1985.0,2,552,0,81,0,0,,3.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
leaderboard,971,7500,2005.0,2005,1257,1266,0,1266,0,2,3,1,6,1,2005.0,2,453,144,0,0,0,,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
leaderboard,972,5400,1921.0,1968,1073,1073,0,1073,0,1,2,1,4,0,1968.0,1,326,0,112,0,0,,3.0,0,1.0,1,1,2,2.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,973,6000,1957.0,1957,928,928,0,928,0,1,3,1,5,0,1957.0,1,288,0,0,0,0,,2.0,0,1.0,1,1,0,3.0,2.0,3.0,2.0,1,3.0,3,1.0
leaderboard,974,6040,1955.0,1955,0,1152,0,1152,0,2,2,2,6,0,0.0,0,0,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,3.0,3.0,0.0,0,0.0,0,0.0
leaderboard,975,2280,1976.0,1976,855,855,601,1456,0,2,3,1,7,1,1976.0,2,440,0,0,0,0,,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,976,11457,1988.0,1988,1392,1412,0,1412,1,2,3,1,6,1,1988.0,2,576,0,169,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
leaderboard,977,11194,2000.0,2000,1406,1454,482,1936,0,2,3,1,7,1,2000.0,2,504,124,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
leaderboard,978,8199,2005.0,2005,728,728,728,1456,1,2,3,1,7,1,2005.0,2,410,18,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,979,14054,2006.0,2006,879,879,984,1863,0,2,4,1,9,1,2006.0,3,660,17,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
leaderboard,980,3951,2009.0,2009,612,612,612,1224,0,2,2,1,4,0,2009.0,2,528,234,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,2,1.0
leaderboard,981,10261,2000.0,2000,936,962,830,1792,1,2,3,1,8,1,2000.0,2,451,0,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,982,6120,1931.0,1993,715,875,0,875,1,1,2,1,5,0,1931.0,1,180,0,0,0,0,,2.0,0,1.0,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,1.0
leaderboard,983,7446,1941.0,1950,788,788,0,788,0,1,2,1,4,2,0.0,0,0,0,0,0,0,,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,0.0,0,1.0
leaderboard,984,8235,1955.0,1995,825,825,0,825,1,1,2,1,4,0,1963.0,2,720,50,0,0,0,,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,2,1.0
leaderboard,985,1890,1972.0,1972,630,630,0,630,1,1,1,1,3,0,0.0,0,0,0,0,0,0,,2.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
leaderboard,986,4403,2009.0,2009,1470,1478,0,1478,1,2,2,1,7,1,2009.0,2,484,144,0,0,0,,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,987,8000,1995.0,1996,773,773,885,1658,1,2,3,1,8,1,1995.0,2,431,84,0,0,0,,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,988,8100,1948.0,1973,1559,1559,0,1559,1,1,2,1,5,0,1948.0,2,812,116,230,0,0,,2.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
leaderboard,989,2645,1999.0,2000,970,983,756,1739,1,2,3,1,7,0,1999.0,2,480,0,0,0,0,,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,990,7060,1997.0,1998,1344,1344,0,1344,2,2,2,2,8,0,1997.0,4,784,0,0,0,0,,2.0,0,3.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
leaderboard,991,6000,1939.0,1950,780,825,587,1412,0,1,4,1,6,1,1939.0,1,280,0,0,0,0,,2.0,0,2.0,1,1,0,2.0,2.0,3.0,1.0,1,2.0,1,1.0
leaderboard,992,14115,1980.0,1980,1372,1472,0,1472,1,2,3,1,6,2,1980.0,2,588,48,0,0,0,,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
