id,split,default,housing,loan,day,pdays,previous,y,age_group,campaign_intensity,duration_category,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,education_ordinal,has_education,contact_cellular,contact_unknown,marital_divorced,marital_single,poutcome_failure,poutcome_other,poutcome_success,balance_category_ordinal,economic_profile_ordinal,contact_history_ordinal,season_ordinal
3124,leaderboard,0,0,0,27,541,3,0,3,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,2,0,3,4
3125,leaderboard,0,0,0,11,192,2,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,3,1
3126,leaderboard,0,1,0,25,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,1,0,3
3127,leaderboard,0,1,0,9,-1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
3128,leaderboard,0,1,0,9,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,3
3129,leaderboard,0,0,0,17,-1,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,4,0,0,2
3130,leaderboard,0,0,1,1,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
3131,leaderboard,0,1,0,20,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,4
3132,leaderboard,0,0,0,9,-1,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1
3133,leaderboard,0,0,1,21,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,4
3134,leaderboard,0,1,0,18,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,4
3135,leaderboard,0,1,0,8,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
3136,leaderboard,0,0,0,30,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,2,0,1,1
3137,leaderboard,0,0,0,12,-1,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,0,0,3
3138,leaderboard,0,0,0,18,-1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3
3139,leaderboard,0,1,0,17,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
3140,leaderboard,0,1,0,18,-1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,4
3141,leaderboard,0,1,0,18,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,3,1,0,2
3142,leaderboard,0,1,0,29,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,3,1,0,2
3143,leaderboard,0,0,1,16,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,3
3144,leaderboard,0,1,0,7,-1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,2,1,0,3
3145,leaderboard,0,0,0,8,-1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4,0,0,3
3146,leaderboard,0,1,1,6,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,0,2
3147,leaderboard,0,0,0,20,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,2,0,0,2
3148,leaderboard,0,1,0,20,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
3149,leaderboard,0,0,0,16,-1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,2
3150,leaderboard,0,1,0,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,1,0,2
3151,leaderboard,0,1,0,26,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,2
3152,leaderboard,0,1,0,17,281,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
3153,leaderboard,0,1,0,22,98,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,1,3,1,3,2
3154,leaderboard,0,1,1,15,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2
3155,leaderboard,0,0,1,8,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,3
3156,leaderboard,0,0,0,4,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,3,0,0,3
3157,leaderboard,0,1,0,28,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,3,1,0,3
3158,leaderboard,0,1,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,1,0,1
3159,leaderboard,0,1,0,29,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,1
3160,leaderboard,0,1,0,10,185,5,0,1,0,3,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,1,0,2,1,1,4
3161,leaderboard,0,0,1,17,-1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
3162,leaderboard,0,0,0,2,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,1
3163,leaderboard,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3
3164,leaderboard,0,1,0,26,-1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3165,leaderboard,1,0,0,9,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,3,0,2
3166,leaderboard,0,1,1,28,-1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,3
3167,leaderboard,0,0,1,5,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,3,1,0,3
3168,leaderboard,0,0,0,22,-1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,3
3169,leaderboard,0,0,0,21,-1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,2
3170,leaderboard,0,1,0,13,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
3171,leaderboard,0,1,0,16,-1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
3172,leaderboard,0,0,0,14,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3173,leaderboard,0,1,0,20,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,1,0,4
3174,leaderboard,0,1,0,8,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,3,1,2,3
3175,leaderboard,0,0,0,21,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,3,0,0,4
3176,leaderboard,0,1,0,9,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3177,leaderboard,0,1,0,2,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
3178,leaderboard,0,0,1,28,-1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,3
3179,leaderboard,0,1,0,11,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
3180,leaderboard,0,0,0,18,-1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2
3181,leaderboard,0,1,0,11,-1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,3
3182,leaderboard,0,0,0,19,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,4,0,0,4
3183,leaderboard,0,1,0,25,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,3
3184,leaderboard,0,0,1,28,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,1,0,3
3185,leaderboard,0,1,0,30,-1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
3186,leaderboard,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
3187,leaderboard,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,2,0,0,3
3188,leaderboard,0,0,1,19,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,4
3189,leaderboard,0,1,0,8,168,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2
3190,leaderboard,0,1,1,6,343,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,2,2
3191,leaderboard,0,0,0,5,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
3192,leaderboard,0,0,0,26,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,2,0,0,2
3193,leaderboard,0,1,0,2,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
3194,leaderboard,0,0,1,7,-1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
3195,leaderboard,0,1,1,18,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,2,0,2
3196,leaderboard,0,0,0,20,-1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,2
3197,leaderboard,0,1,1,8,-1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
3198,leaderboard,0,1,1,8,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,2,0,2
3199,leaderboard,0,0,0,20,325,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,2,0,2,2
3200,leaderboard,0,1,1,12,-1,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,3
3201,leaderboard,0,0,1,24,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,3,1,0,3
3202,leaderboard,0,1,0,8,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,1,0,2
3203,leaderboard,0,0,0,28,-1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,0,0,2
3204,leaderboard,0,0,0,7,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
3205,leaderboard,0,1,0,7,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,2
3206,leaderboard,0,1,0,26,-1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
3207,leaderboard,0,0,0,9,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,1
3208,leaderboard,0,1,1,6,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,2,0,2
3209,leaderboard,0,1,1,11,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,2,0,2
3210,leaderboard,0,1,0,13,369,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,2,1,2,2
3211,leaderboard,0,1,0,27,-1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,3
3212,leaderboard,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,3,0,0,2
3213,leaderboard,0,0,0,21,-1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3214,leaderboard,0,1,0,7,360,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,2
3215,leaderboard,0,1,0,17,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,2
3216,leaderboard,0,1,0,8,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,2
3217,leaderboard,0,0,0,19,-1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3218,leaderboard,0,0,1,9,-1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
3219,leaderboard,0,1,0,27,435,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,2,1,2,1
3220,leaderboard,0,1,0,5,254,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,3,1,2,1
3221,leaderboard,0,1,0,15,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,2
3222,leaderboard,0,1,0,21,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3223,leaderboard,0,0,0,13,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,2
3224,leaderboard,0,1,0,16,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,1,0,2
3225,leaderboard,0,0,1,19,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,3
3226,leaderboard,0,0,0,22,-1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3227,leaderboard,0,0,0,4,-1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,0,0,1
3228,leaderboard,0,1,1,5,-1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1
3229,leaderboard,0,0,0,14,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,0,3
3230,leaderboard,0,0,0,27,-1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,3
3231,leaderboard,0,0,0,21,-1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,4
3232,leaderboard,0,1,0,6,-1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,2
3233,leaderboard,0,1,0,20,182,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,1,3,2
3234,leaderboard,0,0,0,24,206,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,3,0,2,4
3235,leaderboard,0,1,0,12,97,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,1,3,1,3,4
3236,leaderboard,0,1,0,23,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,3,1,0,3
3237,leaderboard,0,0,0,4,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2
3238,leaderboard,0,0,0,4,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1
3239,leaderboard,0,1,0,16,-1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2
3240,leaderboard,0,0,0,14,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,3
3241,leaderboard,0,1,1,16,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,2,0,2
3242,leaderboard,0,0,0,16,-1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,4,0,0,2
3243,leaderboard,0,1,0,20,112,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,0,4,1,1,4
3244,leaderboard,0,1,1,19,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,2,2,0,2
3245,leaderboard,0,1,0,11,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,3,1,0,3
3246,leaderboard,0,0,0,13,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,3
3247,leaderboard,0,0,0,18,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4
3248,leaderboard,0,1,0,19,-1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,1,0,3
3249,leaderboard,0,1,0,16,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,3
3250,leaderboard,1,0,0,27,-1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,2,3,0,3
3251,leaderboard,0,0,0,18,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,3
3252,leaderboard,1,1,0,18,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,3,0,2
3253,leaderboard,0,1,1,18,-1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,2,0,4
3254,leaderboard,0,1,1,17,-1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2
3255,leaderboard,0,0,0,28,363,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,2,3
3256,leaderboard,0,1,0,28,-1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,2,1,0,3
3257,leaderboard,0,0,1,8,172,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,1,2,2
3258,leaderboard,0,1,0,3,-1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
3259,leaderboard,0,0,0,23,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
3260,leaderboard,0,1,0,30,325,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,1,2,2
3261,leaderboard,0,0,0,13,-1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
3262,leaderboard,0,1,0,18,63,5,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,2,1,2,1
3263,leaderboard,0,0,0,1,90,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,3,2
3264,leaderboard,0,0,0,28,-1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3265,leaderboard,0,0,0,8,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,3
3266,leaderboard,0,1,0,30,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3267,leaderboard,0,0,0,30,-1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,2
3268,leaderboard,0,1,0,8,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,2
3269,leaderboard,0,1,0,21,-1,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,4
3270,leaderboard,0,0,0,18,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,4
3271,leaderboard,0,1,0,24,-1,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
3272,leaderboard,0,0,0,20,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
3273,leaderboard,0,1,0,29,246,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,2,1,2,1
3274,leaderboard,0,0,0,25,-1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3275,leaderboard,0,1,0,17,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,3,1,0,2
3276,leaderboard,0,1,0,27,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,2
3277,leaderboard,0,1,0,7,294,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,2,2
3278,leaderboard,0,1,0,27,-1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,3
3279,leaderboard,0,0,1,30,-1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,2
3280,leaderboard,0,0,1,11,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0,3
3281,leaderboard,0,1,0,10,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,3
3282,leaderboard,0,1,1,11,339,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,3,2,2,2
3283,leaderboard,0,1,0,13,-1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3284,leaderboard,0,1,0,29,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,2
3285,leaderboard,0,1,0,20,188,2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,3,1,2,4
3286,leaderboard,0,0,1,20,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,4,1,0,2
3287,leaderboard,0,0,0,28,-1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,3
3288,leaderboard,0,0,0,27,182,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,2,0,2,2
3289,leaderboard,0,0,0,12,-1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
3290,leaderboard,0,1,0,29,-1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
3291,leaderboard,0,1,1,19,-1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,4
3292,leaderboard,0,1,0,7,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
3293,leaderboard,0,1,0,14,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,2
3294,leaderboard,0,1,0,3,-1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,4,1,0,2
3295,leaderboard,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
3296,leaderboard,0,0,0,7,342,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,0,1,0,0,3,0,2,2
3297,leaderboard,0,1,0,16,-1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
3298,leaderboard,1,1,1,27,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,3,0,2
3299,leaderboard,0,0,0,30,80,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,2,0,3,2
3300,leaderboard,0,0,0,18,-1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,2,0,0,2
3301,leaderboard,0,1,0,6,-1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,1,0,1
3302,leaderboard,0,0,0,6,-1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
3303,leaderboard,0,0,0,20,-1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2
3304,leaderboard,0,1,0,2,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
3305,leaderboard,0,1,0,5,-1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,2
